,Author,Quotes,Contain,Political Orientation
19089,Alan Bennett,"Books and bookcases cropping up in stuff that I've written means that they have to be reproduced on stage or on film. This isn't as straightforward as it might seem. A designer will either present you with shelves lined with gilt-tooled library sets, the sort of clubland books one can rent by the yard as decor, or he or she will send out for some junk books from the nearest second-hand bookshop and think that those will do. Another short cut is to order in a cargo of remaindered books so that you end up with a shelf so garish and lacking of character it bears about as much of a relationship to literature as a caravan site does to architecture. A bookshelf is as particular to its owner as are his or her clothes; a personality is stamped on a library just as a shoe is shaped to the foot.",no,Progressive
19090,Alan Bennett,"The Uncommon Reader, a novella by Alan Bennett",no,Progressive
19091,Alan Bennett,"they would soon be old enough to read The Railway Children by Edith Nesbit and Swallows and Amazons by Arthur Ransome, and eventually Iris Murdoch and Alan Bennett. They could all be readers, and maybe even uncommon ones.",no,Progressive
19092,Alan Bennett,"BURGESSHow do you like Moscow?CORALLoathe it, darling. I cannot understand what those Three Sisters were on about. It gives the play a very sinister slant.",no,Progressive
19093,Alan Bennett,"May 1976. I have had some manure delivered for the garden and, since the manure heap is not far from the van, Miss S. is concerned that people passing might think the smell is coming from there. She wants me to put a notice on the gate to the effect that the smell is the manure, not her. I say no, without adding, as I could, that the manure actually smells much nicer.I am working in the garden when Miss B., the social worker, comes with a boxful of clothes.Miss S. is reluctant to open the van door, as she is listening to 'Any Answers', but eventually she slides on her bottom to the door of the van and examines the clothes. She is unimpressed.MISS S.: I only asked for one coat.MISS B.: Well, I brought three just in case you wanted a change.MISS S.: I haven't got room for three. Besides, I was planning to wash this coat in the near future. That makes four.MISS B.: This is my old nursing mac.MISS S.: I have a mac. Besides, green doesn't suit me. Have you got the stick?MISS B.: No. That's being sent down. It made to be made specially.MISS S.: Will it be long enough?MISS B.: Yes. It's a special stick.MISS S.: I don't want a special stick. I want an ordinary stick. Does it have a rubber thing on?",no,Progressive
19094,Alan Bennett,"To reduce a library to simple architecture, bricks and mortar is a mistake. Similarly, to suggest a library is defined by the books on the shelf is erroneous.",no,Progressive
19095,Alan Bennett,Watching people behave is nothing special; watching them trying to behave is always fascinating.,no,Progressive
19097,Alan Bennett,Then down into Giggleswick to a silly supper and a game of Trivial Pursuit. To play Trivial Pursuit with a life like mine could be said to be a form of homeopathy.,no,Progressive
19260,Alan Bennett,The names Americans visit on their children never ceases to amaze me. One of Diana Ross' daughters labours under the name of Chudney.,no,Progressive
19261,Alan Bennett,Once upon a time I had my life planned out...,no,Progressive
19262,Alan Bennett,"I am married,’ she shouted, ‘to the cupboard under the sink.’ A remark made more mysterious to Mrs Barnes by the sound of a passing ice-cream van playing the opening bars of the ‘Blue Danube’.",no,Progressive
19263,Alan Bennett,"Mrs Lintott: Now. How do you define history, Mr Rudge? Rudge: Can I speak freely, Miss? Without being hit? Mrs Lintott: I will protect you. Rudge: How do I define history? It’s just one fucking thing after another.’ ALAN BENNETT, THE HISTORY BOYS",no,Progressive
19264,Alan Bennett,"Books and stories are lifelines, and libraries house those lifelines, making them available to all. They are important not just for the books, but for the space and freedom they provide, as well as the navigation and advice provided by librarians.",no,Progressive
19266,Alan Bennett,I suppose everyone gets written about sooner or later.,no,Progressive
19267,Alan Bennett,"Exploded?' said the Queen. 'But it was Anita Brookner.'The young man, who seemed remarkably undeferential, said security may have thought it was a device.The Queen said: 'Yea. That is exactly what it is. A book is a device to ignite the imagination.'The footman said: 'Yes, ma'am.",no,Progressive
