created_at,handle,mined_at,retweet_count,text,tweet_id
Sat Dec 30 10:00:11 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.297654,58,"Chomsky- US drone campaign is world's biggest terrorist action
https://t.co/u0ha6BSLbE",947044636664745984
Sat Dec 30 09:44:09 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.297657,42,"Noam Chomsky- Nuclear war could happen, accidentally (EXCLUSIVE)
https://t.co/T0Tvxzf0Ej",947040602696413186
Fri Dec 29 18:54:44 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.297660,6,"Is the U.S. Exporting Its Travel Ban with Thousands of TSA &amp; DHS Agents in 70 Countries?
https://t.co/3Tsbkw4HW1 https://t.co/jhnrk879Dv",946816772786683904
Fri Dec 29 18:29:39 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.297663,3,"Noam Chomsky Vs Ezra Levant - The Complete Interview
https://t.co/3oZHpEPHqA",946810460355153922
Fri Dec 29 18:21:01 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.297666,36,"Noam Chomsky - The Anti-War Movement
https://t.co/1nG28JZgUR",946808286753558533
Fri Dec 29 18:14:19 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.297669,19,"Noam Chomsky - Postmodernism
https://t.co/UO2LQDO3kn",946806601385676800
Fri Dec 29 14:46:49 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.297672,15,"Noam Chomsky - The U.S. Economy
https://t.co/th4zp5KiAx",946754382158278656
Fri Dec 29 14:17:48 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.297676,16,"Noam Chomsky- As Venezuela Struggles to Fix Economy, U.S. Should Stop Trying to Undermine Its Gov't
https://t.co/Tz1myLN5Ir",946747080105758721
Fri Dec 29 14:01:15 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.297679,12,"Noam Chomsky 'Any Signs of Hope in the Trump Era'
https://t.co/u4vtkqx2nr",946742915182800897
Fri Dec 29 13:51:55 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.297682,3,"Noam Chomsky Free Trade Agreements
https://t.co/6F16BhLQtT",946740567618277376
Fri Dec 29 13:42:20 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.297685,22,"Noam Chomsky - The youth and the mass media's false reality and history
https://t.co/dMjqoWFVvK",946738156317093889
Fri Dec 29 13:33:47 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.607795,5,"Noam Chomsky - On the Internet and 'Manufacturing Consent' (Interview)
https://t.co/Vp9qOYYIGM",946736004513325056
Fri Dec 29 13:22:35 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.607818,5,"""Are you an Optimist or a Pessimist ""- Noam Chomsky (August, 2017)
https://t.co/AR1hssSCQD",946733183428710400
Fri Dec 29 13:12:34 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.607822,372,"Noam Chomsky -First Six Months of Trump Are A Horror Story
https://t.co/qUk4MmIBIC",946730662886887426
Fri Dec 29 12:59:22 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.607826,233,[the general population dosen't know whats happening and it doesn't even know that it doesn't know ] Noam Chomsky,946727341253898240
Fri Dec 29 12:58:53 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.607830,8,"Noam Chomsky's Favorite Anarchist Thinker
https://t.co/KtDXiEZivj",946727220822888448
Fri Dec 29 12:41:04 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.607834,15,"#NoamChomsky Interview on Cultural Hegemony
https://t.co/q94ejevzeK",946722735446806528
Fri Dec 29 12:29:17 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.607837,18,"Noam Chomsky - Terrorism, Aggression, and the Responsibility to Protect
https://t.co/H9wcHaQix0",946719771411845120
Wed Dec 27 23:34:50 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.607841,21,"#ChrisHedges Quotes About #Democracy
https://t.co/h50gR29Wvi",946162489229828099
Wed Dec 27 22:54:00 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.607845,80,"Former Federal Judge: #Trump Is Packing the Courts with Unqualified Conservative Extremists

https://t.co/mEmDZB0w9i",946152212895617024
Tue Dec 26 06:49:17 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.607848,12,#NoamChomsky's followers around #theworld #► https://t.co/vWHsxy5UYI https://t.co/sdjK8M3ltm,945547046567673856
Tue Dec 26 02:47:24 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.607852,54,We are at a point in our work when we can no longer ignore empires and the imperial context in our studies. (p.... https://t.co/jeFfYlje9D,945486171311890432
Tue Dec 26 02:21:50 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.607856,28,"#NoamChomsky in Conversation with #AmyGoodman on #Trump, Nukes, North Korea, Climate Change &amp; Syria... https://t.co/IWYBNNxCfJ",945479736846888963
Tue Dec 26 02:21:29 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.607860,11,"#NoamChomsky in Conversation with #AmyGoodman on #Trump, Nukes, North Korea, Climate Change &amp; Syria
https://t.co/84zDD2VklE",945479652080078848
Mon Dec 25 06:41:30 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.607864,78,"Women taking care of children . . . it makes sense to pay them for that work . . . they should be paid for it,... https://t.co/Aj8OEkVT9A",945182697269399553
Sun Dec 24 01:48:56 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.607868,9,https://t.co/OtisyzIGxL https://t.co/rNbOOggqeo,944746681232449536
Sun Dec 24 01:48:43 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.607872,7,https://t.co/SZsriiEdak https://t.co/1Qru7dwTjX,944746629801836544
Sun Dec 24 01:48:42 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.607876,6,https://t.co/OtisyzIGxL,944746626169622530
Sun Dec 24 01:48:34 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.607880,8,https://t.co/SZsriiEdak,944746592774606848
Sun Dec 24 01:48:16 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.607883,3,https://t.co/oA2daFKDKz,944746514068508673
Sun Dec 24 01:48:04 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.607887,3,https://t.co/28fBnxAkuD,944746463527137281
Sun Dec 24 01:40:08 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.607891,4,https://t.co/YUUfr2yjMs,944744466962927616
Sun Dec 24 01:40:07 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.607895,4,https://t.co/c3dP8EmxLh https://t.co/rTtOiCpoPe,944744464442122240
Sun Dec 24 01:39:57 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.607899,2,https://t.co/TAUWRPM8jy https://t.co/hvWk99cW5I,944744422276829187
Sun Dec 24 01:39:55 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.607903,5,https://t.co/c3dP8EmxLh,944744416144756736
Sun Dec 24 01:39:42 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.607906,1,https://t.co/TAUWRPM8jy,944744357923606529
Sun Dec 24 00:40:42 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.607910,27,https://t.co/pTRM8U7Qla,944729513153396736
Sun Dec 24 00:39:23 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.607914,23,https://t.co/mIWRbgsvVP,944729179156897797
Sun Dec 24 00:39:08 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.607917,6,https://t.co/n1jbKZLIbW,944729117672525825
Sun Dec 24 00:38:53 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.607921,52,https://t.co/dlOeKHD7jm,944729055332634624
Sun Dec 24 00:38:35 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.607925,9,https://t.co/TvChlps90P,944728979910615041
Fri Dec 22 06:28:07 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.607929,99,"No sane human being devotes 100% of his or her life to political activism.
Noam Chomsky",944092168116932610
Fri Dec 22 00:04:14 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.607932,19,"#EdwardSaid #Quotes About #Imperialism
https://t.co/oxdTs9Jzv9",943995559274254337
Thu Dec 21 18:43:22 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.607937,89,"#YanisVaroufakis Best #Quotes
https://t.co/zVbZknUijT",943914812135956482
Thu Dec 21 00:38:00 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.607940,67,"The evil of predatory global capitalism and empire has spawned the evil of terrorism
#ChrisHedges
https://t.co/6RTsjbRYeh",943641666963017728
Thu Dec 21 00:05:14 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.607944,13,"What we have been living for three decades is frontier capitalism, with the frontier constantly shifting location... https://t.co/KYlTSpT7GN",943633423423496192
Thu Dec 21 00:05:02 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.607948,78,"What we have been living for three decades is frontier capitalism, with the frontier constantly shifting location f… https://t.co/T1qVt53Sfd",943633373943205891
Wed Dec 20 17:52:25 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.607951,4,https://t.co/hEP0Rz7xUf https://t.co/LiEANXR55Z,943539600735301634
Wed Dec 20 17:52:12 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.607955,2,https://t.co/FCjmI7plgU https://t.co/yTJG2Ixf2F,943539546372935680
Wed Dec 20 17:52:09 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.607958,1,https://t.co/hEP0Rz7xUf,943539535052406785
Wed Dec 20 17:51:56 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.607962,2,https://t.co/FCjmI7plgU,943539479545081856
Wed Dec 20 17:51:39 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.607965,1,https://t.co/Oy8eFdjac9,943539406153056259
Wed Dec 20 17:50:47 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.607969,1,https://t.co/aCFg0UHafB,943539189504724993
Wed Dec 20 17:50:07 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.607972,1,https://t.co/HThMfl86b4,943539020453351425
Wed Dec 20 17:50:07 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.607976,1,https://t.co/y7AEf1YcG3 https://t.co/MhA3eAmyTl,943539019555790848
Wed Dec 20 17:49:54 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.607980,2,https://t.co/sg2bgOsiHt https://t.co/XjrSGWp8uZ,943538968217387010
Wed Dec 20 17:49:51 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.607984,3,https://t.co/y7AEf1YcG3,943538952778199045
Wed Dec 20 17:49:44 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.607987,1,https://t.co/OQ6wgXhByd https://t.co/Y3B9PSXDxC,943538924231774208
Wed Dec 20 17:49:40 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.607991,2,https://t.co/sg2bgOsiHt,943538906519175168
Wed Dec 20 17:49:27 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.607995,1,https://t.co/OQ6wgXhByd,943538853213868032
Wed Dec 20 17:48:56 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.607999,1,https://t.co/PFtZl1yUdB https://t.co/ASKM7vQCHb,943538724943679489
Wed Dec 20 17:48:43 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608003,4,https://t.co/uByPbBXiw6 https://t.co/RZIdkz8gik,943538669939503104
Wed Dec 20 17:48:42 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608007,4,https://t.co/PFtZl1yUdB,943538664101023744
Wed Dec 20 17:48:27 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608010,1,https://t.co/uByPbBXiw6,943538602516123648
Wed Dec 20 17:48:09 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608014,8,https://t.co/f5oKN5cGgN,943538525340712960
Wed Dec 20 17:47:24 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608018,9,https://t.co/KLd2Uv0juv,943538337301913600
Wed Dec 20 07:18:55 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608021,27,"#NoamChomsky - #Postmodernism and #Poststructuralism
https://t.co/S8ApLpBr8Z",943380174594347009
Tue Dec 19 02:09:19 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608025,19,"From Shylock’s pound of flesh, to the loan-sharks of Glasgow; from the “promises to pay” on Babylonian clay... https://t.co/WWECvjWqw7",942939873199214592
Tue Dec 19 01:38:53 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608029,6,"#NaomiKlein and #StephenZunes 'Taking On The Empire'

https://t.co/5COlh3apw9",942932215633252354
Tue Dec 19 01:17:39 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608033,14,"#NoamChomsky - Ideas of Chomsky #BBC Interview (full)
https://t.co/1gBB2JjEWL",942926871049723904
Tue Dec 19 01:05:27 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608036,34,"#NoamChomsky on Electing The President of an Empire - The Empire
https://t.co/jeuj8kNeod",942923801125425154
Tue Dec 19 00:57:15 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608040,5,"#Physics And #Chemistry | #NoamChomsky
https://t.co/ii1rbf9S2d",942921738245074945
Tue Dec 19 00:45:28 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608044,11,"#NoamChomsky - A Bridge Between the #Left and the #Right-#Freedom in the #US
https://t.co/vxzSG6a3w7",942918771294994433
Mon Dec 18 07:45:21 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608048,85,"Nobody is going to pour truth into your brain. It's something you have to find out for yourself.
#NoamChomsky
https://t.co/zZyjsVem3z",942662052069470210
Mon Dec 18 07:13:33 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608052,9,The Virtual Revolution - Full #DocumentaryFilm https://t.co/X9EcnSjRfy,942654048481759232
Mon Dec 18 06:48:44 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608056,21,"Read all #NoamChomsky's #Articles From 1953 To 2017
https://t.co/HrKbujtCUF",942647804912119808
Mon Dec 18 06:32:33 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608060,9,"As soon as questions of will or decision or reason or choice of action arise, human science is at a loss.... https://t.co/yM5ZNuj360",942643732117147654
Mon Dec 18 06:21:31 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608063,4,#NoamChomskyBooks https://t.co/xO6ApqZTR1,942640953134809088
Mon Dec 18 04:08:08 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608067,5,https://t.co/qh2PMXc7dH,942607385184690176
Mon Dec 18 03:47:26 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608071,15,It was the #greatest #economic crime in the #history of #money that sounded so simple: Give state-owned assets to... https://t.co/CBobVNB8zt,942602175716515840
Mon Dec 18 03:45:04 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608074,3,Life is purportedly a risky business—which is why people supposedly take out insurance. But faced with an... https://t.co/vhhNBfxivZ,942601580536303621
Mon Dec 18 03:41:09 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608078,18,How did finance become the realm of the ruling class? Through the rise of the bond market in Renaissance Italy.... https://t.co/UyReGQN1db,942600597190139904
Mon Dec 18 03:28:58 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608082,20,"One of the most #powerful of all our passions is the desire to be admired and respected.

#BertrandRussell",942597531028066304
Mon Dec 18 03:26:09 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608086,24,"For millions of people, the global economic collapse has generated curiosity about how money systems actually... https://t.co/wNf2IVQJWN",942596822102691840
Mon Dec 18 03:19:45 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608090,648,"Nobody is going to pour truth into your brain. It's something you have to find out for yourself.

Noam Chomsky",942595209782874112
Sun Dec 17 01:39:16 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608093,26,"#NoamChomsky on #DanielEllsberg and the #PentagonPapers
https://t.co/HNV5h7j2Yn",942207536358416384
Sun Dec 17 01:08:17 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608102,9,"#NoamChomsky - #US. Interventions in #Iraq
https://t.co/79Tuzs45oC",942199740162244608
Sun Dec 17 00:53:43 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608106,29,"A ""best of"" compilation of #NoamChomsky's #ideas and analyses.

https://t.co/qmo1OSsX0c",942196073187151872
Sun Dec 17 00:23:50 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608110,14,https://t.co/28fBnxAkuD,942188551793410048
Sun Dec 17 00:18:54 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608114,210,"Freedom without opportunity is a devil's gift, and the refusal to provide such opportunities is criminal

Noam Chomsky",942187311856537600
Fri Dec 15 23:50:30 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608118,18,https://t.co/r5eXcgOzFI,941817777391730688
Fri Dec 15 02:32:16 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608122,95,https://t.co/4lFzI3WWRY,941496096844648449
Fri Dec 15 00:34:05 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608126,35,"#NoamChomsky - ""The Iranian Threat"" Who Is the Gravest #Danger to #WorldPeace ?
-
#Iran #NuclearPower 
https://t.co/FHsDTrZIBi",941466356532342785
Thu Dec 14 23:49:37 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608129,10,"#NoamChomsky - #Turkey continues to muzzle #democracy’s #watchdogs
https://t.co/JoySuEJDMp",941455167215501313
Thu Dec 14 20:23:28 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608133,5,"#NoamChomsky on #ManuelNoriega
https://t.co/W7SPcPTNWu",941403284350349313
Thu Dec 14 20:03:09 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608137,12,"#NoamChomsky - #Sources of #Information
https://t.co/zvlMzLgYgl",941398174870200320
Thu Dec 14 19:49:38 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608140,13,"#NoamChomsky - #Pessimism or #Optimism
https://t.co/PsmS6Iu9fq",941394771997806593
Thu Dec 14 19:23:46 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608144,12,"#NoamChomsky - #TwoChoices
https://t.co/QqayWwYvzm https://t.co/aWCKpzv7UH",941388262165315584
Thu Dec 14 18:53:19 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608148,12,"#NoamChomsky - The Tolerated #Critics

https://t.co/IA1JNolusY https://t.co/HUpb8WjqiF",941380598953848833
Thu Dec 14 18:53:06 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608151,8,"#NoamChomsky - The Tolerated #Critics

https://t.co/IA1JNolusY",941380546176876544
Wed Dec 13 23:59:30 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608155,13,"#PanopticonPrivacy - #Full #Documentary
https://t.co/hcfeVaWnO2",941095264915476482
Wed Dec 13 20:25:48 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608159,13,https://t.co/yaUQht3AZb https://t.co/q9SRuxOX4T,941041486874869760
Wed Dec 13 20:13:42 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608162,14,https://t.co/yaUQht3AZb,941038441063747584
Tue Dec 12 19:48:28 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608166,8,"#NoamChomsky on #MartinLutherKing jr.
https://t.co/ntgwKKGI4L https://t.co/JnslImn1To",940669703638237185
Tue Dec 12 19:46:16 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608169,6,"#NoamChomsky on #MartinLutherKing jr.
https://t.co/ntgwKKGI4L",940669149596061697
Tue Dec 12 18:16:46 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608173,12,"#NoamChomsky on #GeorgeOrwell
https://t.co/MTSh9qluFv",940646626997260288
Tue Dec 12 17:39:22 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608176,8,"#NoamChomsky in #conversation with #JonathanFreedland
https://t.co/L9clO2d2iM https://t.co/HNnX8oGHQv",940637212516986881
Tue Dec 12 17:39:13 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608180,3,"#NoamChomsky in #conversation with #JonathanFreedland
https://t.co/L9clO2d2iM",940637175581900802
Tue Dec 12 00:20:30 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608184,8,https://t.co/i2TEESUyPC,940375771876593665
Tue Dec 12 00:20:02 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608187,15,https://t.co/93PLy2Escx,940375655262408704
Tue Dec 12 00:19:44 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608190,23,https://t.co/yKWZvQF8R4,940375580276613120
Tue Dec 12 00:19:27 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608194,15,https://t.co/d3FiIz2pQC,940375511615799297
Tue Dec 12 00:17:32 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608197,5,https://t.co/oGxSUNhy9p,940375025412173825
Tue Dec 12 00:17:13 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608201,1,https://t.co/4BI14LwdBJ,940374946752188421
Tue Dec 12 00:17:00 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608204,7,https://t.co/aWFkxdSICf,940374891517366272
Tue Dec 12 00:16:47 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608208,6,https://t.co/0JAytdLGZT,940374838358740992
Tue Dec 12 00:16:25 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608211,4,https://t.co/htNfxmektm,940374746914541575
Tue Dec 12 00:16:10 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608215,4,https://t.co/pTRM8U7Qla,940374684746567680
Tue Dec 12 00:15:56 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608219,11,https://t.co/mIWRbgsvVP,940374626319978496
Tue Dec 12 00:15:43 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608222,1,https://t.co/M12OH4N3Ip,940374571626192896
Tue Dec 12 00:15:28 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608226,2,https://t.co/FR1jvfPAAN,940374505561690114
Tue Dec 12 00:15:01 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608230,3,https://t.co/n1jbKZLIbW,940374392558837760
Tue Dec 12 00:14:42 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608233,14,https://t.co/dlOeKHD7jm,940374315303882752
Tue Dec 12 00:14:24 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608237,28,https://t.co/TvChlps90P,940374238082543616
Mon Dec 11 21:31:01 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608240,2,https://t.co/GADioMI86C,940333120796200960
Mon Dec 11 21:30:38 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608244,4,https://t.co/rcgiIFZdhP,940333027217018880
Mon Dec 11 21:30:22 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608248,3,https://t.co/RNgf3sUWBB,940332957641969670
Mon Dec 11 21:30:05 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608251,1,https://t.co/8hUsr6KjgQ,940332886259130368
Mon Dec 11 21:29:47 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608255,1,https://t.co/A0ukjH2i5I,940332812909076480
Mon Dec 11 21:29:27 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608258,2,https://t.co/0J1E0ezNyC,940332728049954816
Mon Dec 11 21:29:11 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608262,1,https://t.co/2eUyMf9PzI,940332662094311424
Mon Dec 11 20:19:05 +0000 2017,Noam Chomsky,2019-05-04 22:38:33.608266,11,"#YANISVAROUFAKIS - #NOAMCHOMSKY, NYPL, 26 April
https://t.co/v30ehcMtaX",940315018234605568
